alpha,delta,u,g,r,i,z,class,redshift,plate,MJD
146.621216506685,20.3035556097486,23.44483,22.63991,22.16523,21.51431,21.1917,GALAXY,0.8102657,9580,57865
123.19814418528,9.38660602780858,16.48229,14.93843,14.17006,13.79151,13.50386,GALAXY,0.02946054,2421,54153
242.096557437362,10.3874150805567,24.69564,21.58105,19.87223,19.05635,18.66685,GALAXY,0.3811721,5204,56036
329.439820609583,10.5124209164585,27.32511,22.03632,20.41714,19.2586,18.50328,GALAXY,0.6425819,4095,55497
326.147955484489,7.7365742612587,23.79513,22.14009,20.56995,19.54534,19.11352,GALAXY,0.53703,4092,55477
256.08791626039,27.7711421775085,22.33592,22.43235,20.5096,19.48945,18.94129,GALAXY,0.5317175,5013,55723
238.374382027727,26.0279639171385,20.44628,18.45107,17.32343,16.83078,16.43396,GALAXY,0.1579545,1655,53523
223.045942504519,20.076657727159,17.33263,15.52178,14.68244,14.2883,13.99801,GALAXY,0.04368535,2791,54556
37.9736166536572,-0.617545065723753,21.99044,21.88554,20.98069,19.97391,19.83017,GALAXY,0.5916466,3615,55179
28.1400729719463,11.5163882557528,21.61773,20.9104,20.66928,20.50424,20.2587,QSO,0.7268283,4659,55587
116.422314893709,42.4463881944082,20.99509,20.59649,20.13013,19.97054,19.61674,QSO,1.065842,434,51885
222.191923926232,44.0804561503172,22.58186,21.81152,20.17187,19.15991,18.59015,GALAXY,0.5043337,6046,56096
212.415298266152,37.8686157280601,20.61983,18.04869,16.79823,16.36203,16.11968,STAR,-0.0002106815,2931,54590
195.64276966904,36.0820388487885,19.87152,18.02174,17.11703,16.72278,16.40902,GALAXY,0.08362582,2031,53848
341.822556992346,10.8963982721933,22.75185,21.70168,21.49237,21.54097,21.07332,QSO,2.723905,5055,55889
203.941297034052,47.4201725011295,17.37083,15.34951,14.41562,13.96577,13.6793,GALAXY,0.06177413,6748,56371
252.466523149126,32.7523122000652,19.1846,17.6722,17.11345,16.89884,16.82208,STAR,-0.0001655021,1176,52791
240.189237678793,15.4444025508369,25.55353,22.91363,21.11662,19.84124,19.454,GALAXY,0.635653,3923,55325
231.299502445174,45.7418125336516,23.70673,21.70833,20.34459,19.82971,19.41686,GALAXY,0.2370736,6735,56397
358.424393413327,27.862264330195,26.14057,21.08329,19.37997,18.59279,18.15286,GALAXY,0.4387642,6511,56540
163.211106164352,34.4165690566094,22.15528,24.16345,21.32365,20.31133,19.31927,GALAXY,0.9527329,10268,58487
318.352612313414,4.01951448997377,22.8651,20.3753,18.65806,18.0223,17.52889,GALAXY,0.4491667,4077,55361
162.735816561053,-0.516240104119018,23.96953,22.70169,20.74874,19.71957,19.07278,GALAXY,0.5505967,3835,55570
7.65938285486754,13.7770102441366,20.26271,19.25796,18.91146,18.77084,18.68432,STAR,-0.0003686917,6196,56189
139.419948609642,19.9188801080442,17.72886,15.78404,14.91492,14.48255,14.18787,GALAXY,0.03005205,2288,53699
232.270114806333,11.5244041312806,19.90223,18.45005,17.53295,17.05783,16.69414,GALAXY,0.1303413,2754,54240
241.576701422586,37.1412870511991,21.04071,18.83414,17.75504,17.30801,16.97535,GALAXY,0.1190921,1055,52761
337.017525068308,2.52188442483617,23.65138,24.65999,23.35526,21.62432,19.98817,STAR,-8.787538e-05,11342,58425
231.692252172266,39.0566055824727,22.29971,24.56183,21.40569,19.98853,19.27631,GALAXY,0.9189576,8521,58175
249.56823972916,35.8817274517677,23.12747,21.84552,20.17401,19.29331,18.836,GALAXY,0.4646699,5195,56048
223.817762980053,41.4290717182357,22.49562,21.67928,20.58723,19.76347,19.28103,GALAXY,0.5767218,6053,56091
26.1022351803202,-10.235522431351,22.37072,20.19047,18.70846,18.03569,17.62756,GALAXY,0.2203652,7183,56658
145.328053667509,3.96493262870273,24.5315,22.18599,20.54446,19.60861,19.01689,GALAXY,0.5501114,4798,55672
211.958297722145,38.1069560885619,18.97023,17.21004,16.32004,15.85026,15.53198,GALAXY,0.06597937,1642,53115
355.945970863594,27.3234135572635,27.20143,22.22796,20.53298,19.68716,19.31709,GALAXY,0.531413,6515,56536
241.189282681307,44.7221179243873,21.76198,21.46507,21.39448,21.28217,22.57588,GALAXY,0.04376762,8527,57897
33.8488177332192,-3.53477027006791,23.34434,23.64077,22.60141,23.52267,21.85793,GALAXY,0.9179577,9322,57742
230.621581986597,47.1195677336321,21.01759,20.51323,20.25271,19.88659,19.57988,QSO,0.4993474,6734,56386
19.5336187967853,0.825129027373008,23.09065,23.16544,21.0489,19.79687,19.34904,GALAXY,0.6155267,4228,55484
126.041480297807,52.515552748045,22.55465,22.0923,20.27883,19.45537,18.87721,GALAXY,0.4655923,3690,55182
244.646451676645,-0.753991624055422,26.50639,22.21899,21.19198,19.78356,18.99596,STAR,6.915223e-05,346,51693
187.046810657655,3.28827321517742,25.22878,21.9324,20.41021,19.38438,18.89201,GALAXY,0.5447927,4752,55653
235.969098885256,11.2362933920711,19.73446,18.18126,17.2866,16.81139,16.50293,GALAXY,0.145759,2516,54241
335.937661111562,0.142950919136334,20.28592,18.70748,17.82051,17.38253,17.11551,GALAXY,0.1178388,375,52140
222.149878585844,41.5259833918661,19.81118,18.3281,17.73982,17.51352,17.43382,STAR,-9.858458e-05,3406,54970
8.38848535570719,10.6364973124339,25.91062,21.58813,19.69267,18.56155,18.18414,GALAXY,0.5323642,5656,55940
200.290475389797,47.199402322911,24.40286,22.35669,20.61032,19.4649,18.95852,GALAXY,0.660012,6625,56386
202.160249490522,51.3381035513909,23.24261,23.15899,21.43551,20.25923,19.58947,GALAXY,0.6778838,8208,57430
0.547931991044834,29.9228611164271,22.79027,21.44389,21.00516,20.85799,20.70703,QSO,2.406556,7134,56566
166.783974451205,36.4738164020221,21.60451,19.44026,18.00183,17.46817,17.21508,GALAXY,0.2610099,4626,55647
172.330336785335,41.8094287204176,20.47188,18.78597,17.8123,17.37322,16.99535,GALAXY,0.111209,1443,53055
356.586756011255,20.1098331960944,24.56276,22.32842,20.94571,19.8325,19.33937,GALAXY,0.5209684,6126,56269
140.04308983997,24.9990211906476,23.32281,23.11399,22.72568,21.69513,21.42028,GALAXY,0.8088652,9596,57817
358.840199211832,14.8890163527292,25.47075,22.45964,20.73108,19.73383,19.35055,GALAXY,0.5004987,6145,56266
249.083519190358,36.3299171924961,21.66848,19.47318,18.05269,17.53316,17.16106,GALAXY,0.2525094,5195,56048
130.573684308469,30.2333621170876,19.78608,18.19526,17.39613,16.98095,16.68295,GALAXY,0.1002695,1269,52937
353.045609289209,-0.787862989239756,25.23151,21.48566,21.27531,21.33504,21.11695,QSO,3.127849,4212,55447
231.149959305915,18.9306618890753,19.65757,18.12621,17.38599,16.97093,16.69096,GALAXY,0.09689621,2159,54328
199.203107903558,36.5351370147238,24.61479,21.77961,20.09742,19.13311,18.7003,GALAXY,0.5229729,3979,55597
126.164271211852,45.1918571314837,23.72054,22.91163,21.32469,20.18949,19.70481,GALAXY,0.5670723,6381,56353
137.550565174868,29.2899601957447,24.17958,21.70407,19.888,19.09317,18.74648,GALAXY,0.4284809,5781,56337
243.500836142365,25.313602581565,23.79963,22.2191,20.50692,19.6765,19.28463,GALAXY,0.4012291,4727,55693
42.3814487510798,-4.05665350495072,24.87979,23.18038,22.74343,22.25786,21.81074,GALAXY,0.6218855,9310,57724
349.510731544468,34.8214045166015,20.12281,19.84922,19.66172,19.6766,19.55572,QSO,0.9296,7756,58392
101.548363896275,38.2632648905186,18.41228,17.09096,16.61923,16.43513,16.33033,STAR,-5.714072e-05,2682,54401
326.007642450596,0.10725362934411,23.77517,23.10405,22.87389,22.01228,21.40537,GALAXY,1.147699,9229,58015
343.685578155622,0.0036129059983757,23.70302,21.59396,21.4215,21.43611,21.58237,GALAXY,0.7236793,4207,55475
200.260889402812,33.3394886734465,16.80134,14.84855,14.02194,13.64645,13.27562,GALAXY,0.03642453,2112,53534
120.595242939784,45.8730611443729,23.18539,22.10011,21.40033,21.04404,20.56951,GALAXY,0.2349127,3678,55208
195.275753169037,46.4005450375468,19.38022,18.93722,19.02865,18.82185,18.58639,QSO,0.4595659,1459,53117
147.178884411352,35.6985752330612,20.31345,19.17523,18.84606,18.82337,18.82618,STAR,6.999551e-05,1595,52999
238.43673369397,38.3418652139937,22.90607,21.83784,21.35117,21.30239,21.01415,STAR,-0.001359289,10736,58274
29.363180263731,-2.2533865244322,19.59342,19.17165,19.29623,19.19566,19.21904,QSO,0.647143,4349,55803
208.570456437795,57.1383019447076,19.95397,17.99314,17.00036,16.57698,16.19369,GALAXY,0.09566208,1159,52669
17.0178441058633,8.84990595316472,24.87703,23.68038,21.64314,20.52499,19.5837,GALAXY,0.719208,11064,58430
19.7348393638173,-1.09060355708494,23.88128,24.13506,21.74703,20.17141,19.5092,GALAXY,0.7115706,7877,56898
325.190787994372,2.5300550812347,20.04056,18.04668,16.73216,16.22283,15.84455,GALAXY,0.179986,4083,55443
219.75782999651,50.7802862892784,24.64931,22.41866,20.76899,19.62387,18.97933,GALAXY,0.5564429,6725,56390
147.664001680824,39.7359528385341,19.23547,18.01094,17.43902,17.1103,16.97486,GALAXY,0.1092773,1277,52765
34.382086790338,0.593096967294308,19.61319,19.22938,18.39336,17.93876,17.52057,QSO,0.2892422,405,51816
234.057555536505,27.5415275013474,22.91918,21.62058,21.34682,21.268,21.01151,STAR,-0.0005739034,3958,55329
8.94450117188774,24.2926551343486,26.71695,21.82781,20.34148,19.38222,18.98716,GALAXY,0.5109187,6284,56310
241.942482260174,53.8996249000501,22.33033,21.29062,20.85756,20.65217,20.52828,STAR,-0.001053829,8066,57544
150.96828787342,63.332708909186,19.24973,17.90654,17.33849,17.08197,16.96103,STAR,-0.0001310301,3294,54918
172.196551342884,53.6830424214128,24.99096,22.02423,20.40901,19.76714,19.45374,GALAXY,0.3237916,1014,52707
356.845785915387,27.1451310422316,22.518,21.98838,21.6065,21.206,21.2935,QSO,1.679454,7697,57574
16.7044725083165,-0.73673634437619,22.56797,23.10252,22.62558,21.82842,21.43273,GALAXY,0.7158381,9388,58074
174.034683489005,18.9226367506894,21.14372,18.90082,17.76697,17.31515,16.91639,GALAXY,0.1583395,2502,54180
34.3677400316272,-1.03097449875209,20.32434,19.34296,18.64284,18.24102,18.05937,GALAXY,0.2097382,405,51816
10.4103840441697,13.6357046059139,22.58236,23.74914,21.38105,20.06357,18.97885,GALAXY,0.7174669,11042,58462
238.08657232326,25.1056794619798,19.58917,18.10875,17.05884,16.58335,16.18979,GALAXY,0.1675845,1850,53786
348.206367202362,1.52001451078278,23.08198,21.41439,21.18084,21.36505,20.72524,QSO,2.501093,4286,55499
189.556376079148,51.3150175765206,24.24102,22.33448,21.11695,20.96843,19.39845,STAR,-0.000107835,8227,57427
190.661688241568,46.9718348499778,23.70422,22.83307,21.01458,20.21902,19.45561,GALAXY,0.4320608,7420,56753
196.760472487795,50.9801478852255,23.16659,21.79668,20.08421,19.29159,18.95171,GALAXY,0.4288592,6755,56413
185.87402418744,37.7419366138288,24.55164,23.06316,21.19707,20.06896,19.43193,STAR,-0.0003550114,8866,57457
231.210984380476,50.4899470602216,20.58632,20.50407,20.5563,20.28467,20.0959,QSO,1.683738,8395,57834
224.69292358583,39.2784301168739,25.35616,23.15477,21.52822,20.515,19.82,STAR,-0.0001802116,8494,57104
353.187348694092,3.55999339157097,23.95544,23.53909,20.34613,19.15901,18.15808,GALAXY,0.6791387,4283,55864
351.245218143618,3.11334481294408,17.91099,16.93559,16.61223,16.49038,16.41756,STAR,7.536981e-06,11289,58398
225.751849787026,42.6181697933098,23.74589,21.96832,20.36716,19.30177,18.8326,GALAXY,0.5661745,6047,56098
2.69489284472445,7.37962829819723,20.55878,20.08179,19.76638,19.3968,19.27728,QSO,1.606796,11309,58428
320.970688783945,-8.02053460089049,20.44328,19.13992,18.57644,18.39915,18.31922,STAR,-8.919903e-05,2320,54653
18.6480840023135,4.88255415250038,22.26519,22.24829,21.91245,21.39774,20.698,GALAXY,0.9175175,9435,58108
25.8924787034828,20.2124166930123,20.33308,18.61015,17.43682,16.91043,16.55568,GALAXY,0.154154,5121,55856
314.327039466462,-7.4663797267272,19.42514,17.48046,16.57487,16.15181,15.83609,GALAXY,0.07925943,636,52176
230.153991987045,19.2315826617716,19.20738,18.9534,19.14198,19.3114,19.64952,STAR,-0.0001049337,3950,55680
42.6961900262799,2.604460916225,22.3172,21.88129,20.57474,19.75248,19.31882,GALAXY,0.6411815,4259,55501
21.5427324278426,4.49759960074604,22.05671,22.32224,21.94375,21.63416,20.9631,GALAXY,1.101706,8762,57693
24.4464326460047,-4.04218546694112,22.55436,21.21319,19.52288,18.67043,18.23524,GALAXY,0.5011939,7049,56570
249.176526916814,54.748874050541,20.06749,18.17132,17.08183,16.62983,16.29625,GALAXY,0.1478507,6788,56428
181.023959299654,52.1478512275366,23.02004,20.61856,19.34649,18.86512,18.55276,GALAXY,0.1987169,8225,57375
1.67681390331646,-0.676662052039841,23.4761,22.29269,21.88939,21.6804,21.76859,QSO,2.012015,7862,56984
49.7427700516971,41.7023783448801,17.08198,15.03475,14.07023,13.59003,13.195,GALAXY,0.01406679,1665,52976
218.839024464779,57.2718472791864,23.2031,21.75837,21.97877,21.86873,21.47469,STAR,0.001192879,8398,57870
351.200014142977,20.173188845081,20.68281,19.73149,19.59908,19.61389,19.55106,STAR,-0.0004553834,6124,56211
190.141324240717,18.7840506992625,22.61484,21.5904,20.29128,19.47786,18.96439,GALAXY,0.5144246,5854,56035
185.847286151401,46.3362807108474,23.97945,22.04783,20.65951,19.78189,19.47911,GALAXY,0.5124306,6640,56385
194.597491109021,51.5084429814375,22.40355,21.91987,21.86446,21.68258,21.38954,QSO,2.51333,8222,57431
337.518629023464,17.635738091104,24.87457,21.74233,19.79955,19.10579,18.61614,GALAXY,0.3822002,5031,56209
191.677567911019,21.3738328185674,22.64052,22.52996,20.83956,19.56661,19.15715,GALAXY,0.5964019,5988,56072
170.921708465223,35.4255211623387,23.47218,25.00239,21.81045,20.42651,19.74099,GALAXY,0.7561292,10264,58162
218.86556280123,6.08644665012952,24.30117,21.95695,21.49526,21.38434,21.57118,GALAXY,0.6506884,4859,55684
55.2738561476891,0.816983379921311,20.85494,19.17229,17.76513,17.16669,16.74992,GALAXY,0.2353503,714,52201
191.855190403802,22.3803355416653,19.5598,19.43622,19.0257,18.95875,19.01827,QSO,1.251552,2648,54485
124.092426665533,14.0835878924143,24.02951,21.16009,19.36383,18.68297,18.31683,GALAXY,0.3547077,4504,55571
199.639290812995,37.0904290612202,24.64456,22.12108,20.40945,19.53111,19.09107,GALAXY,0.4824441,3981,55603
133.257283101243,12.8715931204966,20.89897,20.32738,20.31551,20.35838,19.8936,QSO,0.7489712,5293,55953
214.352475696317,43.7694377945631,24.24743,23.22116,21.77859,20.09579,19.31741,STAR,-0.0001830393,8501,57519
55.9129317797513,-0.539605585645896,23.95599,24.00274,20.8525,19.63994,19.09528,GALAXY,0.5176891,2640,54474
127.356215628576,27.8496573634293,23.27241,22.45073,21.90307,21.31548,20.89595,GALAXY,0.6826202,9612,57801
211.717161486983,56.4837558610022,26.40497,21.97347,20.35901,19.39907,18.87855,GALAXY,0.3994796,6804,56447
203.732471958077,56.8742480824243,25.5877,23.02894,21.64975,20.52157,19.76468,GALAXY,0.5951501,8202,58158
193.67366810606,-0.911175489390185,23.39584,22.42601,20.66271,19.61636,19.35649,GALAXY,0.550594,3779,55222
214.283335832831,17.427270175911,22.71822,20.13476,18.55865,17.97655,17.55064,GALAXY,0.2806122,5454,56015
207.410602089957,46.7900281885231,23.13892,20.9012,19.14861,18.25997,17.77556,GALAXY,0.4966911,1284,52736
324.493041477845,0.189448404986135,19.94567,18.60037,18.03772,17.69815,17.45819,GALAXY,0.0617657,990,52465
146.346450654202,24.6500743595926,23.07594,22.94563,22.09544,21.88731,23.03699,GALAXY,0.3355572,9623,58132
358.906309794811,37.1979995129014,22.97002,21.12396,20.18613,19.81218,19.63464,STAR,-0.0005308773,1881,53261
197.732715202921,37.5970395879162,24.98233,22.19899,20.94818,20.95549,20.23785,STAR,8.748048e-05,3978,55330
39.678994432291,-9.49125506699542,22.34943,21.52566,20.76646,20.41805,19.73156,GALAXY,0.298754,455,51909
255.598605071322,62.9344606454424,18.53329,16.76928,15.85334,15.37578,15.03279,GALAXY,0.1049843,351,51695
202.155629615254,37.5262584141632,20.21528,18.47499,17.541,17.06949,16.64287,GALAXY,0.05266473,2102,54115
326.664646767737,1.17580297708907,23.17315,21.30306,21.06638,20.93126,21.45897,GALAXY,0.01494732,990,52465
7.40192110940291,22.8179638333062,24.3148,23.01567,21.22289,20.17218,19.45495,GALAXY,0.6070034,7615,56977
254.07333136645,36.1254744581889,19.17669,18.79529,18.66742,18.58939,18.45176,STAR,-0.001262719,10722,58281
41.5415028751676,1.36909423393328,22.98905,23.6493,22.42048,21.93998,21.16948,GALAXY,0.8012165,9380,58081
350.842001273216,16.9929668552911,24.23343,22.37371,20.81016,19.88874,19.4087,GALAXY,0.5288574,6136,56206
118.034536381398,39.5750325905119,22.91309,21.02355,20.5648,20.32511,20.16153,STAR,-9.902421e-05,3672,55484
167.785408540555,64.0326647007521,26.30053,22.66083,21.26509,19.45884,18.43762,STAR,-0.000181126,596,52370
340.098069827957,2.92877642282176,20.28985,20.26399,19.85846,19.73491,19.6366,QSO,1.415032,11308,58426
54.5286969043509,0.874005866415718,20.12084,17.84871,16.88251,16.54117,16.34646,STAR,-7.644692e-05,7331,56658
335.800753048569,0.20044040662161,19.55052,17.98338,17.29062,16.91769,16.64387,GALAXY,0.09521127,1103,52873
126.970198267726,36.6075597990258,23.07094,21.57175,21.34246,21.31028,20.98417,QSO,2.907035,3760,55268
329.400023691706,8.60741054603745,25.12542,22.90125,21.12932,20.12032,19.50241,GALAXY,0.595134,4095,55497
123.714121242088,43.4401454790238,19.57009,19.17313,18.96527,18.82801,18.89609,QSO,1.47117,547,51959
349.791545702942,0.692237958964657,19.83229,18.43978,17.59197,17.2017,16.96385,GALAXY,0.1814256,1096,52974
352.745325540754,27.5851890114156,24.56824,19.80194,18.22815,17.62925,17.21744,GALAXY,0.2748967,6301,56543
131.247651845826,-1.17078025070467,22.82576,22.41451,21.81779,21.28435,21.51706,GALAXY,0.534589,12525,58932
201.9338562764,45.4962381898338,26.84518,21.75513,19.95194,18.99856,18.4779,GALAXY,0.4960556,6627,56369
29.3939010826311,-3.84337009597629,21.81042,22.14495,21.55713,20.97985,20.31154,GALAXY,0.9968109,9326,57716
233.123746997743,30.1302452215771,18.03361,16.51735,15.82839,15.36612,15.09819,QSO,0.06478424,1652,53555
237.059191891,20.4857231221818,25.46257,24.79644,22.38807,20.13295,19.63329,QSO,4.814162,2168,53886
130.108831080355,16.5587332832413,24.24705,23.09198,21.2051,20.03092,19.52567,GALAXY,0.5612895,5286,56225
134.501370533013,44.1834936590861,21.32037,20.37369,19.69733,19.22932,18.90986,QSO,0.5015016,6398,56356
6.91871293034126,2.95609144296283,25.74669,21.70976,19.98877,19.11826,18.72215,GALAXY,0.4691875,4302,55531
236.383819571041,45.0436129137895,20.0451,19.34022,18.51386,17.953,17.78156,QSO,0.1706535,1333,52782
196.896052965211,49.4646427730825,22.62171,21.79745,20.60115,20.00959,19.28075,GALAXY,0.5429442,7410,57104
225.005874416366,40.5304581858455,25.30085,21.49801,19.89907,19.11942,18.60579,GALAXY,0.4865126,5166,56065
131.815984465075,30.1851735758275,18.21447,17.26295,16.97738,16.87874,16.87443,STAR,-0.0001014491,10431,58137
199.890396759905,42.0545377306381,22.08717,20.18704,18.55331,17.93907,17.54617,GALAXY,0.3175433,1460,53138
221.378160404987,9.3036818004437,19.38983,19.50493,19.49796,19.02027,19.0527,QSO,1.86029,5472,55976
118.384373575583,37.9078284536922,18.35566,17.26295,16.87767,16.60032,16.41921,GALAXY,0.03983748,543,52017
243.840746653006,39.6724194860842,20.13115,20.03844,19.86144,19.95349,20.28625,QSO,1.336313,10730,58244
125.418454537774,8.03535586404932,18.85147,17.77005,17.43419,17.31715,17.30268,STAR,0.0003575614,1757,53083
142.41627995759,20.8337474475631,23.06913,22.07614,21.68895,20.71865,20.50492,GALAXY,0.7426184,9560,57805
215.320954947596,53.8335525570588,25.00142,22.5443,22.06644,21.16352,21.37707,GALAXY,0.7246299,5017,55715
16.9273321668676,0.262075266149664,22.53688,20.17668,18.9347,18.43952,18.09944,GALAXY,0.224396,8788,57360
146.473921067483,15.6727710443323,25.04033,21.11701,19.20643,18.56626,18.17691,GALAXY,0.346796,5320,55999
227.833791077122,16.0370501943551,23.61419,22.5729,21.11497,20.11297,19.71683,GALAXY,0.6122409,5486,56030
135.672623067951,13.1077927994393,16.00563,15.07694,14.71387,14.55131,14.41662,GALAXY,0.01646783,2433,53820
